x,y,z,class
-0.18,-1.04,0.016,Standing
-0.164,-1.044,0.004,Standing
-0.164,-1.04,-0.004,Standing
-0.18,-1.04,0.012,Standing
-0.18,-1.04,0.004,Standing
-0.2,-1.036,0.004,Standing
-0.128,-1.084,0.124,Standing
-0.296,-1.32,-0.048,Standing
-0.096,-1.06,0.056,Standing
-0.116,-1.028,0.02,Standing
-0.196,-1.036,0.004,Standing
-0.168,-1.036,0.012,Standing
-0.172,-1.04,0.012,Standing
-0.172,-1.04,0.004,Standing
-0.184,-1.032,0.012,Standing
-0.168,-1.032,0.012,Standing
-0.172,-1.032,0.008,Standing
-0.176,-1.04,0.008,Standing
-0.184,-1.04,0.012,Standing
-0.172,-1.04,0.012,Standing
-0.18,-1.044,0.008,Standing
-0.176,-1.04,0.008,Standing
-0.176,-1.044,0.004,Standing
-0.18,-1.036,0.012,Standing
-0.184,-1.032,0.004,Standing
-0.192,-1.032,0.016,Standing
-0.16,-1.044,0.004,Standing
-0.18,-1.04,0,Standing
-0.16,-1.04,0,Standing
-0.168,-1.048,-0.004,Standing
-0.148,-1.048,0.024,Standing
-0.148,-1.052,-0.004,Standing
-0.196,-1.036,-0.012,Standing
-0.196,-1.04,-0.008,Standing
-0.192,-1.04,-0.004,Standing
-0.172,-1.032,-0.016,Standing
-0.184,-1.036,0.004,Standing
-0.176,-1.04,0.004,Standing
-0.16,-1.044,0.004,Standing
-0.18,-1.036,0.008,Standing
-0.176,-1.036,0,Standing
-0.18,-1.04,0,Standing
-0.168,-1.044,0,Standing
-0.176,-1.028,0.004,Standing
-0.184,-1.032,0.004,Standing
-0.18,-1.032,0.008,Standing
-0.18,-1.04,0.008,Standing
-0.184,-1.036,-0.016,Standing
-0.172,-1.036,0.012,Standing
-0.18,-1.04,0.008,Standing
-0.176,-1.044,0,Standing
-0.188,-1.04,-0.008,Standing
-0.192,-1.04,0,Standing
-0.168,-1.04,0.012,Standing
-0.168,-1.04,-0.004,Standing
-0.172,-1.044,0.004,Standing
-0.176,-1.048,0.012,Standing
-0.164,-1.044,0.008,Standing
-0.18,-1.04,0,Standing
-0.18,-1.04,0.012,Standing
-0.184,-1.036,-0.008,Standing
-0.18,-1.044,-0.004,Standing
-0.188,-1.036,0.008,Standing
-0.184,-1.036,0.008,Standing
-0.192,-1.036,0.008,Standing
-0.176,-1.048,0.008,Standing
-0.18,-1.036,0.004,Standing
-0.18,-1.048,0.008,Standing
-0.184,-1.032,-0.004,Standing
-0.188,-1.036,0,Standing
-0.172,-1.044,0.004,Standing
-0.18,-1.036,0,Standing
-0.184,-1.04,0.012,Standing
-0.18,-1.04,0.004,Standing
-0.18,-1.044,0.016,Standing
-0.184,-1.036,0.012,Standing
-0.176,-1.044,0.004,Standing
-0.188,-1.04,0.008,Standing
-0.176,-1.04,0.008,Standing
-0.192,-1.036,0.008,Standing
-0.188,-1.032,0.012,Standing
-0.184,-1.036,0.012,Standing
-0.176,-1.044,0.012,Standing
-0.176,-1.04,0.008,Standing
-0.184,-1.04,0,Standing
-0.188,-1.032,-0.004,Standing
-0.168,-1.044,0.008,Standing
-0.192,-1.036,0.004,Standing
-0.156,-1.044,0.008,Standing
-0.196,-1.044,0.012,Standing
-0.176,-1.036,-0.04,Standing
-0.092,-1.04,-0.004,Standing
-0.14,-1.044,0,Standing
-0.164,-1.048,-0.012,Standing
-0.152,-1.044,-0.008,Standing
-0.172,-1.036,-0.004,Standing
-0.176,-1.036,-0.004,Standing
-0.172,-1.044,-0.012,Standing
-0.168,-1.044,-0.012,Standing
-0.188,-1.044,-0.004,Standing
-0.2,-1.044,-0.036,Standing
-0.188,-1.04,0.016,Standing
-0.176,-1.036,-0.012,Standing
-0.216,-1.032,-0.028,Standing
-0.176,-1.036,-0.016,Standing
-0.18,-1.04,0.004,Standing
-0.172,-1.036,-0.048,Standing
-0.164,-1.044,-0.024,Standing
-0.184,-1.04,-0.012,Standing
-0.172,-1.04,-0.008,Standing
-0.184,-1.036,-0.028,Standing
-0.176,-1.044,-0.02,Standing
-0.164,-1.056,-0.024,Standing
-0.188,-1.044,-0.04,Standing
-0.176,-1.04,-0.012,Standing
-0.168,-1.04,-0.02,Standing
-0.18,-1.036,-0.012,Standing
-0.188,-1.044,-0.02,Standing
-0.18,-1.044,-0.024,Standing
-0.176,-1.036,-0.028,Standing
-0.176,-1.04,-0.024,Standing
-0.176,-1.04,-0.028,Standing
-0.176,-1.04,-0.024,Standing
-0.172,-1.04,-0.028,Standing
-0.18,-1.04,-0.028,Standing
-0.184,-1.036,-0.028,Standing
-0.18,-1.04,-0.016,Standing
-0.176,-1.04,-0.016,Standing
-0.176,-1.044,-0.02,Standing
-0.172,-1.036,-0.036,Standing
-0.176,-1.044,-0.016,Standing
-0.168,-1.036,-0.028,Standing
-0.192,-1.044,-0.016,Standing
-0.176,-1.04,-0.024,Standing
-0.168,-1.048,-0.02,Standing
-0.168,-1.036,-0.02,Standing
-0.18,-1.044,-0.016,Standing
-0.176,-1.044,-0.024,Standing
-0.184,-1.04,-0.016,Standing
-0.18,-1.04,-0.012,Standing
-0.172,-1.052,-0.004,Standing
-0.176,-1.04,-0.02,Standing
-0.18,-1.04,-0.02,Standing
-0.184,-1.044,-0.016,Standing
-0.184,-1.036,-0.016,Standing
-0.176,-1.04,-0.02,Standing
-0.176,-1.04,-0.016,Standing
-0.176,-1.04,-0.008,Standing
-0.188,-1.032,-0.02,Standing
-0.172,-1.044,-0.02,Standing
-0.176,-1.036,-0.02,Standing
-0.176,-1.04,-0.024,Standing
-0.176,-1.036,-0.008,Standing
-0.176,-1.04,-0.012,Standing
-0.184,-1.04,-0.012,Standing
-0.184,-1.044,-0.024,Standing
-0.184,-1.044,-0.032,Standing
-0.148,-1.044,-0.028,Standing
-0.176,-1.052,0.004,Standing
-0.132,-1.044,-0.04,Standing
-0.156,-1.044,-0.044,Standing
-0.184,-1.032,-0.004,Standing
-0.148,-1.044,-0.036,Standing
-0.16,-1.044,0,Standing
-0.176,-1.036,-0.008,Standing
-0.16,-1.04,-0.008,Standing
-0.168,-1.06,-0.008,Standing
-0.184,-1.048,0.004,Standing
-0.172,-1.04,-0.02,Standing
-0.16,-1.044,-0.004,Standing
-0.18,-1.04,0,Standing
-0.168,-1.048,0.004,Standing
-0.164,-1.04,-0.02,Standing
-0.18,-1.048,0,Standing
-0.184,-1.032,-0.012,Standing
-0.172,-1.036,-0.004,Standing
-0.168,-1.044,-0.028,Standing
-0.16,-1.04,-0.02,Standing
-0.164,-1.04,-0.008,Standing
-0.16,-1.044,-0.016,Standing
-0.164,-1.044,-0.008,Standing
-0.164,-1.044,-0.012,Standing
-0.168,-1.044,-0.016,Standing
-0.164,-1.04,-0.012,Standing
-0.16,-1.044,-0.016,Standing
-0.152,-1.048,-0.008,Standing
-0.16,-1.048,-0.02,Standing
-0.156,-1.048,-0.012,Standing
-0.16,-1.044,-0.016,Standing
-0.16,-1.048,-0.012,Standing
-0.16,-1.04,-0.008,Standing
-0.168,-1.04,-0.012,Standing
-0.164,-1.04,-0.012,Standing
-0.164,-1.056,-0.02,Standing
-0.168,-1.044,-0.02,Standing
-0.16,-1.052,-0.004,Standing
-0.16,-1.044,-0.016,Standing
-0.176,-1.044,-0.016,Standing
-0.16,-1.04,-0.016,Standing
-0.168,-1.04,-0.012,Standing
-0.164,-1.04,-0.016,Standing
-0.16,-1.044,-0.016,Standing
-0.164,-1.04,-0.012,Standing
-0.164,-1.044,-0.02,Standing
-0.168,-1.04,-0.012,Standing
-0.164,-1.044,-0.016,Standing
-0.16,-1.048,-0.02,Standing
-0.16,-1.044,-0.012,Standing
-0.16,-1.04,-0.008,Standing
-0.164,-1.036,-0.024,Standing
-0.156,-1.048,-0.012,Standing
-0.16,-1.048,-0.024,Standing
-0.148,-1.04,-0.02,Standing
-0.14,-1.048,-0.028,Standing
-0.148,-1.044,-0.016,Standing
-0.16,-1.044,-0.024,Standing
-0.144,-1.044,-0.024,Standing
-0.148,-1.048,-0.02,Standing
-0.148,-1.048,-0.024,Standing
-0.148,-1.04,-0.02,Standing
-0.148,-1.056,-0.012,Standing
-0.156,-1.044,-0.032,Standing
-0.16,-1.04,-0.04,Standing
-0.164,-1.044,-0.02,Standing
-0.164,-1.044,-0.028,Standing
-0.152,-1.044,-0.02,Standing
-0.156,-1.044,-0.016,Standing
-0.148,-1.052,-0.008,Standing
-0.144,-1.044,-0.024,Standing
-0.156,-1.04,-0.016,Standing
-0.156,-1.048,-0.024,Standing
-0.156,-1.04,-0.012,Standing
-0.16,-1.052,-0.008,Standing
-0.148,-1.048,-0.004,Standing
-0.156,-1.044,-0.02,Standing
-0.152,-1.044,-0.02,Standing
-0.156,-1.044,-0.02,Standing
-0.16,-1.044,-0.004,Standing
-0.164,-1.036,-0.016,Standing
-0.172,-1.036,0,Standing
0.128,-1.052,-0.124,Standing
0.144,-1.06,-0.116,Standing
0.136,-1.06,-0.112,Standing
0.132,-1.052,-0.116,Standing
0.148,-1.064,-0.108,Standing
0.128,-1.056,-0.12,Standing
0.136,-1.052,-0.116,Standing
0.132,-1.048,-0.124,Standing
0.128,-1.052,-0.112,Standing
0.132,-1.06,-0.116,Standing
0.136,-1.06,-0.104,Standing
0.124,-1.056,-0.116,Standing
0.128,-1.056,-0.116,Standing
0.136,-1.048,-0.12,Standing
0.136,-1.064,-0.124,Standing
0.128,-1.056,-0.096,Standing
0.128,-1.052,-0.124,Standing
0.14,-1.052,-0.124,Standing
0.128,-1.056,-0.112,Standing
0.132,-1.068,-0.12,Standing
0.124,-1.06,-0.108,Standing
0.152,-1.048,-0.148,Standing
0.256,-1.04,-0.104,Standing
0.24,-1.032,-0.148,Standing
0.252,-1.028,-0.176,Standing
0.076,-1.056,-0.236,Standing
0.124,-1.036,-0.224,Standing
0.112,-1.036,-0.236,Standing
0.132,-1.056,-0.26,Standing
0.204,-1.104,-0.296,Standing
-0.436,-1.008,-0.24,Standing
-0.164,-0.684,0.1,Standing
-0.056,-1.028,0.208,Standing
0.02,-0.912,0.392,Standing
-0.08,-1.104,0.276,Standing
-0.052,-1.028,0.3,Standing
-0.028,-0.972,0.32,Standing
-0.112,-0.964,0.288,Standing
-0.064,-1.004,0.3,Standing
-0.072,-1.004,0.272,Standing
-0.088,-1.008,0.312,Standing
-0.064,-1.052,0.272,Standing
-0.048,-1.024,0.308,Standing
-0.076,-1.008,0.292,Standing
-0.076,-0.976,0.292,Standing
-0.136,-0.984,0.296,Standing
-0.072,-0.98,0.3,Standing
-0.068,-0.98,0.308,Standing
-0.048,-0.968,0.332,Standing
-0.06,-0.964,0.34,Standing
-0.064,-0.984,0.344,Standing
-0.056,-0.976,0.328,Standing
-0.064,-0.976,0.328,Standing
-0.056,-0.98,0.332,Standing
-0.06,-1.004,0.328,Standing
-0.06,-1.008,0.28,Standing
-0.028,-1,0.308,Standing
-0.064,-0.996,0.3,Standing
-0.08,-1.016,0.272,Standing
-0.092,-1,0.28,Standing
-0.092,-1.012,0.276,Standing
-0.096,-1,0.276,Standing
-0.092,-1.004,0.276,Standing
-0.088,-0.996,0.28,Standing
-0.096,-0.992,0.284,Standing
-0.096,-1.004,0.272,Standing
-0.088,-1,0.272,Standing
-0.064,-1.016,0.284,Standing
-0.092,-1.004,0.272,Standing
-0.08,-1.012,0.272,Standing
-0.096,-1.008,0.256,Standing
-0.088,-1,0.28,Standing
-0.088,-1,0.276,Standing
-0.088,-1,0.276,Standing
-0.096,-0.996,0.28,Standing
-0.096,-0.992,0.268,Standing
-0.08,-1.012,0.292,Standing
-0.084,-0.988,0.264,Standing
-0.088,-0.996,0.28,Standing
-0.088,-1.008,0.268,Standing
-0.084,-1.012,0.28,Standing
-0.1,-1,0.276,Standing
-0.092,-0.996,0.268,Standing
-0.096,-0.996,0.276,Standing
-0.08,-1.004,0.268,Standing
-0.092,-0.996,0.272,Standing
-0.1,-0.996,0.284,Standing
-0.088,-0.996,0.28,Standing
-0.084,-1.004,0.28,Standing
-0.1,-0.992,0.284,Standing
-0.096,-1.004,0.28,Standing
-0.096,-0.992,0.272,Standing
-0.1,-1,0.268,Standing
-0.092,-0.992,0.28,Standing
-0.096,-1.004,0.272,Standing
-0.084,-1.008,0.276,Standing
-0.08,-0.996,0.276,Standing
-0.092,-0.992,0.276,Standing
-0.096,-1.004,0.28,Standing
-0.088,-0.992,0.272,Standing
-0.068,-1.036,0.284,Standing
-0.036,-0.94,0.332,Standing
-0.12,-1.024,0.272,Standing
-0.032,-0.98,0.384,Standing
-0.076,-1.004,0.28,Standing
-0.08,-0.976,0.296,Standing
-0.076,-1.012,0.32,Standing
-0.032,-0.992,0.312,Standing
-0.132,-1.008,0.296,Standing
-0.112,-1,0.304,Standing
-0.048,-0.988,0.324,Standing
-0.088,-0.956,0.336,Standing
-0.064,-0.988,0.308,Standing
-0.096,-0.94,0.316,Standing
-0.096,-1.016,0.264,Standing
-0.112,-1.004,0.276,Standing
-0.096,-1.008,0.268,Standing
-0.096,-1.004,0.284,Standing
-0.092,-1,0.28,Standing
-0.088,-1.004,0.268,Standing
-0.096,-1.004,0.272,Standing
-0.088,-1,0.26,Standing
-0.084,-0.996,0.28,Standing
-0.072,-0.988,0.276,Standing
-0.08,-1.008,0.284,Standing
-0.088,-1.004,0.276,Standing
-0.08,-0.992,0.268,Standing
-0.08,-1.008,0.276,Standing
-0.076,-1.004,0.276,Standing
-0.084,-1.008,0.276,Standing
-0.088,-1.004,0.284,Standing
-0.096,-0.996,0.28,Standing
-0.08,-1.012,0.284,Standing
-0.08,-0.996,0.272,Standing
-0.08,-1,0.276,Standing
-0.084,-1.004,0.264,Standing
-0.092,-1,0.284,Standing
-0.092,-0.988,0.284,Standing
-0.092,-0.988,0.28,Standing
-0.096,-1,0.288,Standing
-0.084,-0.984,0.276,Standing
-0.092,-0.992,0.284,Standing
-0.076,-1.004,0.288,Standing
-0.084,-1,0.288,Standing
-0.084,-1,0.284,Standing
-0.096,-0.992,0.284,Standing
-0.088,-1,0.284,Standing
-0.096,-0.992,0.276,Standing
-0.088,-0.996,0.28,Standing
-0.088,-1.004,0.284,Standing
-0.092,-0.988,0.272,Standing
-0.096,-1.004,0.284,Standing
-0.084,-1,0.28,Standing
-0.1,-0.992,0.284,Standing
-0.1,-0.992,0.276,Standing
-0.092,-1,0.28,Standing
-0.1,-0.992,0.28,Standing
-0.088,-1.004,0.272,Standing
-0.104,-0.992,0.28,Standing
-0.1,-0.996,0.276,Standing
-0.1,-0.996,0.284,Standing
-0.112,-0.996,0.284,Standing
-0.1,-0.988,0.28,Standing
-0.096,-1,0.272,Standing
-0.108,-1,0.276,Standing
-0.092,-1,0.272,Standing
-0.1,-1,0.276,Standing
-0.108,-0.996,0.28,Standing
-0.1,-0.984,0.276,Standing
-0.088,-0.992,0.268,Standing
-0.092,-1,0.28,Standing
-0.092,-1.004,0.276,Standing
-0.104,-0.996,0.284,Standing
-0.096,-1,0.28,Standing
-0.108,-1,0.3,Standing
-0.056,-1.024,0.292,Standing
-0.056,-0.996,0.336,Standing
-0.032,-0.956,0.34,Standing
-0.016,-0.976,0.336,Standing
-0.068,-0.964,0.38,Standing
-0.084,-0.952,0.388,Standing
-0.068,-0.96,0.38,Standing
-0.06,-0.952,0.376,Standing
-0.056,-0.956,0.38,Standing
-0.056,-0.96,0.376,Standing
-0.056,-0.952,0.376,Standing
-0.04,-0.96,0.372,Standing
-0.06,-0.964,0.368,Standing
-0.052,-0.952,0.372,Standing
-0.052,-0.96,0.376,Standing
-0.06,-0.956,0.368,Standing
-0.056,-0.952,0.388,Standing
-0.06,-0.96,0.376,Standing
-0.06,-0.956,0.368,Standing
-0.068,-0.952,0.388,Standing
-0.064,-0.96,0.376,Standing
-0.064,-0.96,0.376,Standing
-0.056,-0.956,0.396,Standing
-0.064,-0.952,0.372,Standing
-0.072,-0.956,0.38,Standing
-0.06,-0.96,0.38,Standing
-0.068,-0.964,0.392,Standing
-0.056,-0.956,0.372,Standing
-0.06,-0.952,0.36,Standing
-0.084,-0.936,0.384,Standing
-0.08,-0.952,0.392,Standing
-0.08,-0.948,0.392,Standing
-0.076,-0.952,0.388,Standing
-0.072,-0.956,0.384,Standing
-0.08,-0.948,0.388,Standing
-0.084,-0.944,0.38,Standing
-0.072,-0.948,0.384,Standing
-0.072,-0.948,0.392,Standing
-0.072,-0.952,0.396,Standing
-0.08,-0.952,0.384,Standing
-0.076,-0.952,0.384,Standing
-0.08,-0.952,0.396,Standing
-0.084,-0.944,0.404,Standing
-0.076,-0.952,0.38,Standing
-0.076,-0.952,0.392,Standing
-0.08,-0.952,0.404,Standing
-0.08,-0.94,0.4,Standing
-0.084,-0.948,0.388,Standing
-0.068,-0.952,0.392,Standing
-0.076,-0.952,0.392,Standing
-0.076,-0.952,0.384,Standing
-0.076,-0.948,0.4,Standing
-0.06,-0.956,0.376,Standing
-0.072,-0.956,0.392,Standing
-0.084,-0.944,0.396,Standing
-0.088,-0.936,0.392,Standing
-0.08,-0.948,0.388,Standing
-0.072,-0.956,0.38,Standing
-0.088,-0.944,0.404,Standing
-0.08,-0.956,0.396,Standing
-0.076,-0.944,0.392,Standing
-0.076,-0.944,0.388,Standing
-0.08,-0.944,0.384,Standing
-0.08,-0.944,0.392,Standing
-0.08,-0.952,0.392,Standing
-0.068,-0.952,0.388,Standing
-0.084,-0.944,0.4,Standing
-0.08,-0.952,0.392,Standing
-0.076,-0.952,0.392,Standing
-0.072,-0.944,0.396,Standing
-0.076,-0.948,0.404,Standing
-0.072,-0.948,0.396,Standing
-0.072,-0.952,0.376,Standing
-0.076,-0.944,0.4,Standing
-0.084,-0.944,0.384,Standing
-0.064,-0.96,0.392,Standing
-0.1,-0.936,0.416,Standing
-0.04,-0.964,0.392,Standing
-0.064,-0.952,0.364,Standing
-0.048,-0.956,0.376,Standing
-0.036,-0.96,0.356,Standing
-0.08,-0.948,0.384,Standing
-0.092,-0.936,0.4,Standing
-0.088,-0.948,0.404,Standing
-0.088,-0.948,0.4,Standing
-0.072,-0.948,0.4,Standing
-0.076,-0.948,0.392,Standing
-0.084,-0.944,0.396,Standing
-0.064,-0.948,0.388,Standing
-0.088,-0.948,0.4,Standing
-0.096,-0.94,0.408,Standing
-0.104,-0.94,0.384,Standing
-0.108,-0.948,0.372,Standing
-0.12,-0.96,0.372,Standing
-0.1,-0.944,0.384,Standing
-0.104,-0.944,0.372,Standing
-0.116,-0.948,0.384,Standing
-0.12,-0.948,0.388,Standing
-0.112,-0.948,0.368,Standing
-0.104,-0.952,0.372,Standing
-0.096,-0.96,0.38,Standing
-0.088,-0.956,0.376,Standing
-0.112,-0.944,0.4,Standing
-0.096,-0.956,0.376,Standing
-0.104,-0.96,0.38,Standing
-0.104,-0.964,0.364,Standing
-0.124,-0.948,0.376,Standing
-0.116,-0.976,0.364,Standing
-0.128,-0.964,0.364,Standing
-0.084,-0.952,0.344,Standing
-0.068,-0.968,0.348,Standing
-0.08,-0.956,0.368,Standing
-0.08,-0.96,0.368,Standing
-0.084,-0.964,0.352,Standing
-0.088,-0.956,0.368,Standing
-0.088,-0.964,0.364,Standing
-0.056,-0.972,0.356,Standing
-0.08,-0.956,0.364,Standing
-0.108,-0.956,0.364,Standing
-0.048,-0.972,0.36,Standing
-0.08,-0.964,0.364,Standing
-0.036,-0.984,0.36,Standing
-0.072,-0.968,0.352,Standing
-0.112,-0.928,0.376,Standing
-0.104,-0.952,0.388,Standing
0.068,-1.048,0.096,Standing
0.076,-1.052,0.076,Standing
0.076,-1.048,0.072,Standing
0.068,-1.052,0.088,Standing
0.068,-1.052,0.08,Standing
0.064,-1.052,0.08,Standing
0.068,-1.06,0.072,Standing
0.084,-1.056,0.088,Standing
0.044,-1.056,0.108,Standing
0.072,-1.056,0.072,Standing
0.068,-1.048,0.076,Standing
0.072,-1.06,0.068,Standing
0.076,-1.052,0.08,Standing
0.08,-1.052,0.068,Standing
0.076,-1.064,0.08,Standing
0.064,-1.048,0.068,Standing
0.084,-1.052,0.052,Standing
0.08,-1.048,0.072,Standing
0.08,-1.056,0.056,Standing
0.092,-1.06,0.068,Standing
0.088,-1.052,0.068,Standing
0.092,-1.052,0.068,Standing
0.1,-1.056,0.072,Standing
0.092,-1.06,0.028,Standing
0.096,-1.04,0.044,Standing
0.096,-1.048,0.056,Standing
0.092,-1.06,0.052,Standing
0.092,-1.048,0.072,Standing
0.1,-1.06,0.072,Standing
0.096,-1.052,0.064,Standing
0.096,-1.06,0.068,Standing
0.1,-1.056,0.08,Standing
0.088,-1.052,0.052,Standing
0.072,-1.052,0.08,Standing
0.088,-1.06,0.068,Standing
0.092,-1.06,0.088,Standing
0.076,-1.048,0.092,Standing
0.08,-1.052,0.072,Standing
0.068,-1.048,0.064,Standing
0.036,-1.052,0.056,Standing
0.06,-1.076,0.036,Standing
0.108,-0.772,0.072,Standing
-0.1,-1.104,0.488,Standing
-0.352,-0.668,0.436,Standing
-0.26,-1.032,0.304,Standing
-0.04,-0.996,0.384,Standing
-0.1,-0.96,0.376,Standing
-0.12,-0.948,0.372,Standing
-0.108,-0.964,0.34,Standing
-0.108,-0.972,0.332,Standing
-0.104,-0.972,0.336,Standing
-0.096,-0.968,0.344,Standing
-0.092,-0.972,0.344,Standing
-0.088,-0.972,0.332,Standing
-0.1,-0.984,0.312,Standing
-0.088,-0.984,0.328,Standing
-0.08,-0.988,0.32,Standing
-0.1,-0.972,0.324,Standing
-0.096,-0.976,0.324,Standing
-0.092,-0.984,0.328,Standing
-0.104,-0.98,0.32,Standing
-0.1,-0.984,0.324,Standing
-0.104,-0.98,0.312,Standing
-0.104,-0.976,0.324,Standing
-0.1,-0.968,0.312,Standing
-0.092,-0.976,0.312,Standing
-0.1,-0.984,0.308,Standing
-0.084,-0.98,0.316,Standing
-0.108,-0.98,0.3,Standing
-0.116,-0.992,0.312,Standing
-0.112,-0.98,0.32,Standing
-0.108,-0.98,0.308,Standing
-0.12,-0.996,0.304,Standing
-0.12,-0.992,0.308,Standing
-0.088,-0.988,0.312,Standing
-0.112,-0.98,0.32,Standing
-0.104,-0.968,0.328,Standing
-0.112,-0.972,0.324,Standing
-0.104,-0.972,0.332,Standing
-0.124,-0.968,0.324,Standing
-0.12,-0.968,0.348,Standing
-0.112,-0.972,0.336,Standing
-0.08,-0.976,0.332,Standing
-0.128,-0.984,0.3,Standing
-0.096,-0.992,0.308,Standing
-0.12,-0.984,0.32,Standing
-0.124,-0.972,0.304,Standing
-0.124,-0.984,0.3,Standing
-0.116,-0.972,0.304,Standing
-0.12,-0.98,0.324,Standing
-0.116,-0.996,0.316,Standing
-0.144,-0.948,0.308,Standing
-0.068,-0.996,0.296,Standing
-0.132,-0.976,0.272,Standing
-0.092,-0.988,0.28,Standing
-0.104,-0.992,0.292,Standing
-0.132,-0.984,0.304,Standing
-0.104,-0.996,0.288,Standing
-0.112,-0.98,0.3,Standing
-0.12,-0.992,0.296,Standing
-0.108,-0.984,0.288,Standing
-0.132,-0.992,0.292,Standing
-0.116,-0.988,0.304,Standing
-0.128,-0.988,0.304,Standing
-0.128,-0.988,0.288,Standing
-0.12,-0.988,0.3,Standing
-0.128,-1,0.312,Standing
-0.148,-0.976,0.296,Standing
-0.16,-0.976,0.304,Standing
-0.14,-0.988,0.288,Standing
-0.132,-0.98,0.3,Standing
-0.136,-0.984,0.296,Standing
-0.128,-0.98,0.296,Standing
-0.136,-0.98,0.304,Standing
-0.132,-0.98,0.304,Standing
-0.14,-0.98,0.296,Standing
-0.14,-0.984,0.308,Standing
-0.136,-0.968,0.292,Standing
-0.156,-0.98,0.308,Standing
-0.148,-0.976,0.3,Standing
-0.14,-0.972,0.328,Standing
-0.132,-0.952,0.304,Standing
-0.128,-0.984,0.324,Standing
-0.148,-0.968,0.324,Standing
-0.12,-0.976,0.312,Standing
-0.132,-0.976,0.328,Standing
-0.148,-0.976,0.328,Standing
-0.136,-0.976,0.336,Standing
-0.152,-0.96,0.304,Standing
-0.148,-0.968,0.32,Standing
-0.148,-0.98,0.32,Standing
-0.136,-0.972,0.324,Standing
-0.152,-0.972,0.324,Standing
-0.16,-0.968,0.32,Standing
-0.164,-0.968,0.312,Standing
-0.168,-0.956,0.324,Standing
-0.208,-0.956,0.336,Standing
-0.184,-0.956,0.332,Standing
-0.148,-0.984,0.304,Standing
-0.188,-0.96,0.32,Standing
-0.14,-0.98,0.328,Standing
-0.132,-0.976,0.316,Standing
-0.132,-0.98,0.304,Standing
-0.124,-0.976,0.316,Standing
-0.136,-0.98,0.324,Standing
-0.124,-0.972,0.316,Standing
-0.136,-0.976,0.32,Standing
-0.128,-0.98,0.308,Standing
-0.12,-0.988,0.324,Standing
-0.12,-0.98,0.312,Standing
-0.144,-0.968,0.316,Standing
-0.12,-0.98,0.324,Standing
-0.124,-0.976,0.316,Standing
-0.136,-0.976,0.308,Standing
-0.132,-0.984,0.308,Standing
-0.132,-0.976,0.308,Standing
-0.112,-0.98,0.324,Standing
-0.152,-0.976,0.316,Standing
-0.072,-0.996,0.3,Standing
-0.104,-0.984,0.312,Standing
-0.104,-1,0.312,Standing
-0.14,-0.928,0.3,Standing
-0.124,-0.98,0.304,Standing
-0.136,-0.972,0.324,Standing
-0.124,-0.976,0.324,Standing
-0.1,-0.98,0.328,Standing
-0.132,-0.968,0.316,Standing
-0.132,-0.98,0.328,Standing
-0.116,-0.968,0.328,Standing
-0.116,-0.976,0.324,Standing
-0.088,-0.988,0.32,Standing
-0.1,-0.972,0.312,Standing
-0.116,-0.988,0.32,Standing
-0.104,-0.988,0.316,Standing
-0.12,-0.98,0.328,Standing
-0.112,-0.98,0.32,Standing
-0.108,-0.988,0.324,Standing
-0.08,-0.992,0.32,Standing
-0.108,-0.98,0.312,Standing
-0.104,-0.988,0.296,Standing
-0.068,-0.992,0.284,Standing
-0.112,-0.984,0.304,Standing
-0.104,-0.988,0.308,Standing
-0.104,-0.988,0.304,Standing
-0.092,-0.988,0.308,Standing
-0.12,-0.98,0.304,Standing
-0.116,-0.984,0.308,Standing
-0.136,-0.98,0.304,Standing
-0.104,-0.984,0.3,Standing
-0.108,-0.984,0.304,Standing
-0.112,-0.98,0.3,Standing
-0.116,-0.988,0.312,Standing
-0.072,-0.996,0.316,Standing
-0.104,-0.98,0.304,Standing
-0.128,-0.98,0.304,Standing
-0.112,-0.988,0.3,Standing
-0.132,-0.988,0.284,Standing
-0.12,-0.992,0.312,Standing
-0.108,-0.984,0.3,Standing
-0.148,-0.972,0.304,Standing
-0.132,-0.972,0.304,Standing
-0.14,-0.984,0.304,Standing
-0.152,-0.976,0.312,Standing
-0.156,-0.968,0.312,Standing
-0.144,-0.976,0.324,Standing
-0.116,-0.98,0.308,Standing
-0.144,-0.976,0.316,Standing
-0.152,-0.968,0.304,Standing
-0.124,-0.968,0.336,Standing
-0.148,-0.968,0.296,Standing
-0.132,-0.976,0.324,Standing
-0.116,-0.98,0.296,Standing
-0.108,-0.984,0.304,Standing
-0.132,-0.984,0.308,Standing
-0.076,-0.984,0.3,Standing
-0.108,-0.98,0.32,Standing
-0.12,-0.98,0.316,Standing
-0.104,-0.972,0.324,Standing
-0.112,-0.988,0.324,Standing
-0.128,-0.972,0.3,Standing
-0.12,-0.98,0.304,Standing
-0.14,-0.984,0.308,Standing
-0.12,-0.972,0.292,Standing
-0.108,-0.976,0.312,Standing
-0.112,-0.988,0.296,Standing
-0.16,-0.996,0.292,Standing
-0.12,-0.988,0.296,Standing
-0.152,-0.992,0.316,Standing
-0.144,-0.996,0.28,Standing
-0.116,-1.004,0.288,Standing
-0.128,-0.996,0.272,Standing
-0.132,-0.984,0.288,Standing
-0.136,-0.992,0.3,Standing
-0.124,-0.992,0.284,Standing
-0.128,-0.996,0.288,Standing
-0.12,-0.988,0.292,Standing
